profile,profile_label,pareto,complete,site_id,site_label,host_category,latitude,longitude,colocated_domains,domain,role,suitability,assignment_savings_usd,site_reliability,site_equity,review_status,permission_status,access_status,power_status,safety_status,maintenance_status,owner_or_agency,reviewer,verification_date,field_verification_required,total_base_cost_usd,total_savings_usd,total_final_cost_usd,mean_coverage,worst_domain_coverage,correlated_failure_risk,checksum
savings,Shared Infrastructure,true,true,shared-host-041,Community facility proxy 41,community,39.74168787950639,-104.86130787285056,soil,soil,community-safety,0.9026512626230994,0,0.8833060145610943,0.3900207977002717,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1843.938,111656.062,0.9483373878791781,0.9421986432703907,0.24269841269841266,fadf31dd
savings,Shared Infrastructure,true,true,shared-host-044,Industrial-edge proxy 44,industrial-edge,39.76578824091818,-105.04442693937912,soil,soil,disturbance,0.9496354458191174,0,0.8586627830192447,0.5852548514192333,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1843.938,111656.062,0.9483373878791781,0.9421986432703907,0.24269841269841266,fadf31dd
savings,Shared Infrastructure,true,true,shared-host-051,Municipal facility proxy 51,municipal,39.79978282712441,-104.95819277996452,soil,soil,ecological,0.8829005188745898,0,0.9088829731349833,0.3647976187103146,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1843.938,111656.062,0.9483373878791781,0.9421986432703907,0.24269841269841266,fadf31dd
savings,Shared Infrastructure,true,true,shared-host-057,Community facility proxy 57,community,39.783063045096135,-104.85524076355942,soil,soil,community-safety,0.9000168133032798,0,0.8932031370052136,0.35919072828956955,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1843.938,111656.062,0.9483373878791781,0.9421986432703907,0.24269841269841266,fadf31dd
savings,Shared Infrastructure,true,true,shared-host-059,Park or recreation proxy 59,park,39.737358674646885,-104.98566052946258,soil,soil,ecological,0.8972923160940984,0,0.9008729926990344,0.37360869557494847,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1843.938,111656.062,0.9483373878791781,0.9421986432703907,0.24269841269841266,fadf31dd
savings,Shared Infrastructure,true,true,shared-host-060,Municipal facility proxy 60,municipal,39.80615856233142,-105.05615300186733,soil,soil,ecological,0.7955749780128457,0,0.9600272455713711,0.4910485132700372,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1843.938,111656.062,0.9483373878791781,0.9421986432703907,0.24269841269841266,fadf31dd
savings,Shared Infrastructure,true,true,shared-host-068,Industrial-edge proxy 68,industrial-edge,39.743910609257895,-105.03974907555671,soil,soil,disturbance,0.9021820159135708,0,0.8976689448305405,0.4626591868001557,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1843.938,111656.062,0.9483373878791781,0.9421986432703907,0.24269841269841266,fadf31dd
savings,Shared Infrastructure,true,true,shared-host-071,Industrial-edge proxy 71,industrial-edge,39.76719833433931,-104.93624157839085,soil,soil,disturbance,1,0,0.9223342471634969,0.34559358400842666,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1843.938,111656.062,0.9483373878791781,0.9421986432703907,0.24269841269841266,fadf31dd
coverage,Coverage Protection,true,true,shared-host-005,Park or recreation proxy 05,park,39.73062159996068,-104.90434279250225,water|soil|heat,water,downstream-receptor,0.9117391257253881,0,0.9077241720068269,0.3496344112711145,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-005,Park or recreation proxy 05,park,39.73062159996068,-104.90434279250225,water|soil|heat,soil,ecological,0.96032649545955,11.529000000000002,0.9077241720068269,0.3496344112711145,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-005,Park or recreation proxy 05,park,39.73062159996068,-104.90434279250225,water|soil|heat,heat,canopy-gap,1,86.832,0.9077241720068269,0.3496344112711145,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-029,School or childcare proxy 29,school,39.710559325221425,-104.91805920499328,air|water|heat,air,community,0.9760239657358225,0,0.9630343521786853,0.4977338760672497,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-029,School or childcare proxy 29,school,39.710559325221425,-104.91805920499328,air|water|heat,water,downstream-receptor,0.8574808255143496,136.61999999999998,0.9630343521786853,0.4977338760672497,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-029,School or childcare proxy 29,school,39.710559325221425,-104.91805920499328,air|water|heat,heat,exposure,1,94.60799999999999,0.9630343521786853,0.4977338760672497,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-043,Park or recreation proxy 43,park,39.69292592378725,-104.97647786388747,water|heat|soil,water,reference,0.9383831973837689,0,0.9506784566324205,0.36613765084928457,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-043,Park or recreation proxy 43,park,39.69292592378725,-104.97647786388747,water|heat|soil,heat,canopy-gap,1,75.16799999999999,0.9506784566324205,0.36613765084928457,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-043,Park or recreation proxy 43,park,39.69292592378725,-104.97647786388747,water|heat|soil,soil,ecological,0.8425694360726368,12.946500000000002,0.9506784566324205,0.36613765084928457,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-006,Community facility proxy 06,community,39.80062688266575,-105.07926278166418,soil|heat,soil,community-safety,0.8758478754698691,0,0.8797083665053359,0.6450174852103212,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-006,Community facility proxy 06,community,39.80062688266575,-105.07926278166418,soil|heat,heat,reference,0.9382766605288045,98.496,0.8797083665053359,0.6450174852103212,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-011,School or childcare proxy 11,school,39.715558178822484,-104.98287571099564,heat|air,heat,reference,1,0,0.9450064993239939,0.5018694492957861,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-011,School or childcare proxy 11,school,39.715558178822484,-104.98287571099564,heat|air,air,community,0.8930082245350677,253.44,0.9450064993239939,0.5018694492957861,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-013,School or childcare proxy 13,school,39.66905187397938,-104.91074022159142,heat|soil,heat,reference,1,0,0.8763951749224216,0.4796444736884117,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-013,School or childcare proxy 13,school,39.66905187397938,-104.91074022159142,heat|soil,soil,community-safety,0.827270130226847,14.364000000000003,0.8763951749224216,0.4796444736884117,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-014,School or childcare proxy 14,school,39.739927443026765,-105.08451571239402,heat|soil,heat,reference,0.9899237993317027,0,0.9642575971954502,0.5598701222263934,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-014,School or childcare proxy 14,school,39.739927443026765,-105.08451571239402,heat|soil,soil,community-safety,0.8400999297872502,14.364000000000003,0.9642575971954502,0.5598701222263934,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-023,Industrial-edge proxy 23,industrial-edge,39.7271018631144,-104.92917793553475,air|water,air,source-oriented,1,0,0.8932156647653319,0.373456061265598,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-023,Industrial-edge proxy 23,industrial-edge,39.7271018631144,-104.92917793553475,air|water,water,downstream-receptor,0.8780680244465965,136.61999999999998,0.8932156647653319,0.373456061265598,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-035,Treatment facility proxy 35,treatment,39.75536923590965,-104.96846998215095,water|air,water,treatment-system,0.9491956807980598,0,0.9225079131107776,0.38151547582605566,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-035,Treatment facility proxy 35,treatment,39.75536923590965,-104.96846998215095,water|air,air,community,0.9711040877249296,198.71999999999997,0.9225079131107776,0.38151547582605566,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-048,Municipal facility proxy 48,municipal,39.77647346577607,-105.00955038001548,soil|heat,soil,ecological,0.8756864778942592,0,0.938895949290134,0.5401535067255087,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-048,Municipal facility proxy 48,municipal,39.77647346577607,-105.00955038001548,soil|heat,heat,reference,0.8966386466215448,98.496,0.938895949290134,0.5401535067255087,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-053,Community facility proxy 53,community,39.75335571434196,-104.88687687620737,air|heat,air,community,0.9852773292695152,0,0.8995678040315397,0.44108770510242457,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-053,Community facility proxy 53,community,39.75335571434196,-104.88687687620737,air|heat,heat,reference,0.9461904560517015,114.048,0.8995678040315397,0.44108770510242457,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-015,Park or recreation proxy 15,park,39.81063331566446,-104.94556872822,soil,soil,ecological,0.9846236690706963,0,0.960028464087285,0.3086237191176715,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-016,School or childcare proxy 16,school,39.69372110688175,-105.01816937047452,soil,soil,community-safety,0.8046022933242384,0,0.9431635779524222,0.4507190998020746,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-021,Watershed access proxy 21,watershed-access,39.77312139131333,-104.8950266905946,soil,soil,ecological,0.948948897921895,0,0.9669776571257971,0.31057954968096896,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-022,School or childcare proxy 22,school,39.657317167188985,-105.06782767937825,soil,soil,community-safety,0.7981995585789253,0,0.9466186967911198,0.43288054335632087,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-026,Community facility proxy 26,community,39.75079103787623,-105.1258,soil,soil,community-safety,0.8107874203687072,0,0.9660505913561209,0.470804942298515,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-039,Park or recreation proxy 39,park,39.78904248459312,-104.93320695533298,soil,soil,ecological,1,0,0.9220638673068025,0.26959381531824056,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-041,Community facility proxy 41,community,39.74168787950639,-104.86130787285056,soil,soil,community-safety,0.9026512626230994,0,0.8833060145610943,0.3900207977002717,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-044,Industrial-edge proxy 44,industrial-edge,39.76578824091818,-105.04442693937912,soil,soil,disturbance,0.9496354458191174,0,0.8586627830192447,0.5852548514192333,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-045,Community facility proxy 45,community,39.83557563323625,-104.90771396078907,soil,soil,community-safety,0.8811109609841739,0,0.8616567702693865,0.3824025157870701,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-047,Treatment facility proxy 47,treatment,39.70682338388803,-104.94140570942955,water,water,treatment-system,1,0,0.8896457325308584,0.3436187578931663,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-051,Municipal facility proxy 51,municipal,39.79978282712441,-104.95819277996452,soil,soil,ecological,0.8829005188745898,0,0.9088829731349833,0.3647976187103146,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-057,Community facility proxy 57,community,39.783063045096135,-104.85524076355942,soil,soil,community-safety,0.9000168133032798,0,0.8932031370052136,0.35919072828956955,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-059,Park or recreation proxy 59,park,39.737358674646885,-104.98566052946258,soil,soil,ecological,0.8972923160940984,0,0.9008729926990344,0.37360869557494847,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-060,Municipal facility proxy 60,municipal,39.80615856233142,-105.05615300186733,soil,soil,ecological,0.7955749780128457,0,0.9600272455713711,0.4910485132700372,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-065,Community facility proxy 65,community,39.72028192531272,-104.88103829035917,soil,soil,community-safety,0.8643939708281948,0,0.9469207898536698,0.48022067494822884,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-068,Industrial-edge proxy 68,industrial-edge,39.743910609257895,-105.03974907555671,soil,soil,disturbance,0.9021820159135708,0,0.8976689448305405,0.4626591868001557,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
coverage,Coverage Protection,true,true,shared-host-071,Industrial-edge proxy 71,industrial-edge,39.76719833433931,-104.93624157839085,soil,soil,disturbance,1,0,0.9223342471634969,0.34559358400842666,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1346.2515000000003,112153.7485,0.9656959163894097,0.9386180116656961,0.2244444444444444,fadf31dd
equity,Equity Shared Access,true,true,shared-host-008,Utility infrastructure proxy 08,utility,39.75257050056423,-105.00834246463548,water|air|heat,water,treatment-system,0.8082950158930169,0,0.9652176266559399,0.4687271312292151,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-008,Utility infrastructure proxy 08,utility,39.75257050056423,-105.00834246463548,water|air|heat,air,community,0.9209484812076958,198.71999999999997,0.9652176266559399,0.4687271312292151,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-008,Utility infrastructure proxy 08,utility,39.75257050056423,-105.00834246463548,water|air|heat,heat,reference,0.7749793518057511,94.60799999999999,0.9652176266559399,0.4687271312292151,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-011,School or childcare proxy 11,school,39.715558178822484,-104.98287571099564,soil|water|heat,soil,community-safety,0.8388314535975019,0,0.9450064993239939,0.5018694492957861,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-011,School or childcare proxy 11,school,39.715558178822484,-104.98287571099564,soil|water|heat,water,downstream-receptor,0.6908690282474963,120.78,0.9450064993239939,0.5018694492957861,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-011,School or childcare proxy 11,school,39.715558178822484,-104.98287571099564,soil|water|heat,heat,reference,1,86.832,0.9450064993239939,0.5018694492957861,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-029,School or childcare proxy 29,school,39.710559325221425,-104.91805920499328,water|heat|air,water,downstream-receptor,0.8574808255143496,0,0.9630343521786853,0.4977338760672497,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-029,School or childcare proxy 29,school,39.710559325221425,-104.91805920499328,water|heat|air,heat,exposure,1,75.16799999999999,0.9630343521786853,0.4977338760672497,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-029,School or childcare proxy 29,school,39.710559325221425,-104.91805920499328,water|heat|air,air,community,0.9760239657358225,226.07999999999998,0.9630343521786853,0.4977338760672497,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-065,Community facility proxy 65,community,39.72028192531272,-104.88103829035917,water|air|heat,water,reference,0.82253609388909,0,0.9469207898536698,0.48022067494822884,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-065,Community facility proxy 65,community,39.72028192531272,-104.88103829035917,water|air|heat,air,community,0.8766378619035567,198.71999999999997,0.9469207898536698,0.48022067494822884,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-065,Community facility proxy 65,community,39.72028192531272,-104.88103829035917,water|air|heat,heat,reference,0.968281904966488,94.60799999999999,0.9469207898536698,0.48022067494822884,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-006,Community facility proxy 06,community,39.80062688266575,-105.07926278166418,heat|air,heat,reference,0.9382766605288045,0,0.8797083665053359,0.6450174852103212,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-006,Community facility proxy 06,community,39.80062688266575,-105.07926278166418,heat|air,air,community,0.7038519224065599,253.44,0.8797083665053359,0.6450174852103212,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-012,Treatment facility proxy 12,treatment,39.78506395781691,-105.0526373068539,water|air,water,treatment-system,0.7849601607099832,0,0.885821348247584,0.5062644869055585,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-012,Treatment facility proxy 12,treatment,39.78506395781691,-105.0526373068539,water|air,air,community,0.7622029522497532,198.71999999999997,0.885821348247584,0.5062644869055585,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-014,School or childcare proxy 14,school,39.739927443026765,-105.08451571239402,soil|heat,soil,community-safety,0.8400999297872502,0,0.9642575971954502,0.5598701222263934,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-014,School or childcare proxy 14,school,39.739927443026765,-105.08451571239402,soil|heat,heat,reference,0.9899237993317027,98.496,0.9642575971954502,0.5598701222263934,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-048,Municipal facility proxy 48,municipal,39.77647346577607,-105.00955038001548,soil|heat,soil,ecological,0.8756864778942592,0,0.938895949290134,0.5401535067255087,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-048,Municipal facility proxy 48,municipal,39.77647346577607,-105.00955038001548,soil|heat,heat,reference,0.8966386466215448,98.496,0.938895949290134,0.5401535067255087,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-053,Community facility proxy 53,community,39.75335571434196,-104.88687687620737,soil|heat,soil,community-safety,0.9857837507061638,0,0.8995678040315397,0.44108770510242457,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-053,Community facility proxy 53,community,39.75335571434196,-104.88687687620737,soil|heat,heat,reference,0.9461904560517015,98.496,0.8995678040315397,0.44108770510242457,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-060,Municipal facility proxy 60,municipal,39.80615856233142,-105.05615300186733,soil|heat,soil,ecological,0.7955749780128457,0,0.9600272455713711,0.4910485132700372,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-060,Municipal facility proxy 60,municipal,39.80615856233142,-105.05615300186733,soil|heat,heat,reference,0.8769591850535489,98.496,0.9600272455713711,0.4910485132700372,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-066,Treatment facility proxy 66,treatment,39.7911558934057,-105.10899214114815,water|soil,water,treatment-system,0.79100683999076,0,0.9576980479494668,0.4714215437553897,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-066,Treatment facility proxy 66,treatment,39.7911558934057,-105.10899214114815,water|soil,soil,ecological,0.6553173767893,11.529000000000002,0.9576980479494668,0.4714215437553897,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-005,Park or recreation proxy 05,park,39.73062159996068,-104.90434279250225,soil,soil,ecological,0.96032649545955,0,0.9077241720068269,0.3496344112711145,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
equity,Equity Shared Access,true,true,shared-host-013,School or childcare proxy 13,school,39.66905187397938,-104.91074022159142,soil,soil,community-safety,0.827270130226847,0,0.8763951749224216,0.4796444736884117,unresolved,unverified,unverified,unverified,unverified,unverified,,,,true,113500,1953.189,111546.811,0.9201894108675902,0.8858885633890972,0.24269841269841266,fadf31dd
